team_id,team_name,match_id,match_url
11283,HLTV Team profile,2363536,https://www.hltv.org/matches/2363536/falcons-vs-big-blasttv-paris-major-2023-challengers-europe-last-chance-qualifier
4608,HLTV Team profile,2363540,https://www.hltv.org/matches/2363540/the-mongolz-vs-natus-vincere-iem-rio-2023
9565,HLTV Team profile,2363543,https://www.hltv.org/matches/2363543/vitality-vs-og-iem-rio-2023
4608,HLTV Team profile,2363547,https://www.hltv.org/matches/2363547/ninjas-in-pyjamas-vs-natus-vincere-iem-rio-2023
9565,HLTV Team profile,2363551,https://www.hltv.org/matches/2363551/vitality-vs-mibr-iem-rio-2023
9565,HLTV Team profile,2363558,https://www.hltv.org/matches/2363558/vitality-vs-faze-iem-rio-2023
4608,HLTV Team profile,2363560,https://www.hltv.org/matches/2363560/natus-vincere-vs-big-iem-rio-2023
9565,HLTV Team profile,2363562,https://www.hltv.org/matches/2363562/og-vs-vitality-iem-rio-2023
9565,HLTV Team profile,2363563,https://www.hltv.org/matches/2363563/vitality-vs-big-iem-rio-2023
4608,HLTV Team profile,2363565,https://www.hltv.org/matches/2363565/natus-vincere-vs-heroic-iem-rio-2023
9565,HLTV Team profile,2363566,https://www.hltv.org/matches/2363566/cloud9-vs-vitality-iem-rio-2023
9565,HLTV Team profile,2363567,https://www.hltv.org/matches/2363567/vitality-vs-heroic-iem-rio-2023
11283,HLTV Team profile,2363606,https://www.hltv.org/matches/2363606/falcons-vs-b8-esl-challenger-league-season-45-europe
11283,HLTV Team profile,2363619,https://www.hltv.org/matches/2363619/9ine-vs-falcons-esl-challenger-league-season-45-europe
4494,HLTV Team profile,2363850,https://www.hltv.org/matches/2363850/gamerlegion-vs-mouz-blasttv-paris-major-2023-challengers-stage
5973,HLTV Team profile,2363853,https://www.hltv.org/matches/2363853/complexity-vs-liquid-blasttv-paris-major-2023-challengers-stage
5973,HLTV Team profile,2363859,https://www.hltv.org/matches/2363859/grayhound-vs-liquid-blasttv-paris-major-2023-challengers-stage
4608,HLTV Team profile,2363860,https://www.hltv.org/matches/2363860/natus-vincere-vs-gamerlegion-blasttv-paris-major-2023
5973,HLTV Team profile,2363861,https://www.hltv.org/matches/2363861/9ine-vs-liquid-blasttv-paris-major-2023
9565,HLTV Team profile,2363866,https://www.hltv.org/matches/2363866/vitality-vs-g2-blasttv-paris-major-2023
4608,HLTV Team profile,2363868,https://www.hltv.org/matches/2363868/liquid-vs-natus-vincere-blasttv-paris-major-2023
9565,HLTV Team profile,2363870,https://www.hltv.org/matches/2363870/vitality-vs-ence-blasttv-paris-major-2023
5995,HLTV Team profile,2363874,https://www.hltv.org/matches/2363874/bad-news-eagles-vs-g2-blasttv-paris-major-2023
4608,HLTV Team profile,2363876,https://www.hltv.org/matches/2363876/natus-vincere-vs-ninjas-in-pyjamas-blasttv-paris-major-2023
5973,HLTV Team profile,2363880,https://www.hltv.org/matches/2363880/heroic-vs-liquid-blasttv-paris-major-2023
9565,HLTV Team profile,2363881,https://www.hltv.org/matches/2363881/monte-vs-vitality-blasttv-paris-major-2023
5995,HLTV Team profile,2363882,https://www.hltv.org/matches/2363882/furia-vs-g2-blasttv-paris-major-2023
5995,HLTV Team profile,2363886,https://www.hltv.org/matches/2363886/fnatic-vs-g2-blasttv-paris-major-2023
4608,HLTV Team profile,2363887,https://www.hltv.org/matches/2363887/monte-vs-natus-vincere-blasttv-paris-major-2023
5973,HLTV Team profile,2363888,https://www.hltv.org/matches/2363888/liquid-vs-into-the-breach-blasttv-paris-major-2023
4608,HLTV Team profile,2363890,https://www.hltv.org/matches/2363890/faze-vs-natus-vincere-blasttv-paris-major-2023
11283,HLTV Team profile,2364039,https://www.hltv.org/matches/2364039/domination-vs-falcons-esl-challenger-league-season-45-europe
11581,HLTV Team profile,2364192,https://www.hltv.org/matches/2364192/hotu-vs-nightmare-esl-challenger-katowice-2023-europe-open-qualifier
11581,HLTV Team profile,2364200,https://www.hltv.org/matches/2364200/ecstatic-vs-hotu-esl-challenger-katowice-2023-europe-open-qualifier
11581,HLTV Team profile,2364218,https://www.hltv.org/matches/2364218/biskvitki-zakuska-vs-hotu-scl-season-9
11283,HLTV Team profile,2364267,https://www.hltv.org/matches/2364267/k23-vs-falcons-esl-challenger-league-season-45-europe
5973,HLTV Team profile,2364288,https://www.hltv.org/matches/2364288/liquid-vs-apeks-blasttv-paris-major-2023
9565,HLTV Team profile,2364289,https://www.hltv.org/matches/2364289/vitality-vs-into-the-breach-blasttv-paris-major-2023
9565,HLTV Team profile,2364291,https://www.hltv.org/matches/2364291/vitality-vs-apeks-blasttv-paris-major-2023
9565,HLTV Team profile,2364292,https://www.hltv.org/matches/2364292/gamerlegion-vs-vitality-blasttv-paris-major-2023
6665,HLTV Team profile,2364347,https://www.hltv.org/matches/2364347/looking4org-vs-astralis-gamers8-2023-europe-open-qualifier-1
11581,HLTV Team profile,2364349,https://www.hltv.org/matches/2364349/big-vs-hotu-esl-challenger-katowice-2023-europe-closed-qualifier
11581,HLTV Team profile,2364353,https://www.hltv.org/matches/2364353/hotu-vs-ecstatic-esl-challenger-katowice-2023-europe-closed-qualifier
11581,HLTV Team profile,2364358,https://www.hltv.org/matches/2364358/ninjas-in-pyjamas-vs-hotu-esl-challenger-katowice-2023-europe-closed-qualifier
5995,HLTV Team profile,2364390,https://www.hltv.org/matches/2364390/g2-vs-nouns-iem-dallas-2023
4494,HLTV Team profile,2364392,https://www.hltv.org/matches/2364392/fnatic-vs-mouz-iem-dallas-2023
5973,HLTV Team profile,2364395,https://www.hltv.org/matches/2364395/liquid-vs-astralis-iem-dallas-2023
6665,HLTV Team profile,2364450,https://www.hltv.org/matches/2364450/astralis-vs-iron-branch-cct-south-europe-series-4
5995,HLTV Team profile,2364472,https://www.hltv.org/matches/2364472/g2-vs-og-iem-dallas-2023
4494,HLTV Team profile,2364474,https://www.hltv.org/matches/2364474/mouz-vs-heroic-iem-dallas-2023
5973,HLTV Team profile,2364477,https://www.hltv.org/matches/2364477/liquid-vs-grayhound-iem-dallas-2023
6665,HLTV Team profile,2364480,https://www.hltv.org/matches/2364480/cloud9-vs-astralis-iem-dallas-2023
4494,HLTV Team profile,2364481,https://www.hltv.org/matches/2364481/furia-vs-mouz-iem-dallas-2023
5973,HLTV Team profile,2364483,https://www.hltv.org/matches/2364483/faze-vs-liquid-iem-dallas-2023
4494,HLTV Team profile,2364484,https://www.hltv.org/matches/2364484/mouz-vs-og-iem-dallas-2023
5995,HLTV Team profile,2364485,https://www.hltv.org/matches/2364485/g2-vs-heroic-iem-dallas-2023
6665,HLTV Team profile,2364486,https://www.hltv.org/matches/2364486/ence-vs-astralis-iem-dallas-2023
4494,HLTV Team profile,2364488,https://www.hltv.org/matches/2364488/astralis-vs-mouz-iem-dallas-2023
5995,HLTV Team profile,2364489,https://www.hltv.org/matches/2364489/g2-vs-faze-iem-dallas-2023
4494,HLTV Team profile,2364490,https://www.hltv.org/matches/2364490/heroic-vs-mouz-iem-dallas-2023
4494,HLTV Team profile,2364492,https://www.hltv.org/matches/2364492/mouz-vs-ence-iem-dallas-2023
6665,HLTV Team profile,2364523,https://www.hltv.org/matches/2364523/aurora-vs-astralis-cct-south-europe-series-4
6665,HLTV Team profile,2364544,https://www.hltv.org/matches/2364544/og-vs-astralis-cct-south-europe-series-4
6665,HLTV Team profile,2364549,https://www.hltv.org/matches/2364549/astralis-vs-eternal-fire-cct-south-europe-series-4
9565,HLTV Team profile,2364709,https://www.hltv.org/matches/2364709/vitality-vs-imperial-blast-premier-spring-final-2023
5995,HLTV Team profile,2364710,https://www.hltv.org/matches/2364710/g2-vs-cloud9-blast-premier-spring-final-2023
6665,HLTV Team profile,2364712,https://www.hltv.org/matches/2364712/faze-vs-astralis-blast-premier-spring-final-2023
5995,HLTV Team profile,2364713,https://www.hltv.org/matches/2364713/imperial-vs-g2-blast-premier-spring-final-2023
9565,HLTV Team profile,2364714,https://www.hltv.org/matches/2364714/vitality-vs-cloud9-blast-premier-spring-final-2023
6665,HLTV Team profile,2364715,https://www.hltv.org/matches/2364715/complexity-vs-astralis-blast-premier-spring-final-2023
9565,HLTV Team profile,2364750,https://www.hltv.org/matches/2364750/vitality-vs-faze-blast-premier-spring-final-2023
9565,HLTV Team profile,2364752,https://www.hltv.org/matches/2364752/g2-vs-vitality-blast-premier-spring-final-2023
9565,HLTV Team profile,2364753,https://www.hltv.org/matches/2364753/heroic-vs-vitality-blast-premier-spring-final-2023
4494,HLTV Team profile,2364849,https://www.hltv.org/matches/2364849/mouz-vs-500-elisa-invitational-spring-2023
4494,HLTV Team profile,2364886,https://www.hltv.org/matches/2364886/apeks-vs-mouz-elisa-invitational-spring-2023
11581,HLTV Team profile,2365073,https://www.hltv.org/matches/2365073/ence-academy-vs-hotu-leon-teamplay-season-1
11581,HLTV Team profile,2365158,https://www.hltv.org/matches/2365158/hotu-vs-nemiga-leon-teamplay-season-1
11581,HLTV Team profile,2365171,https://www.hltv.org/matches/2365171/zero-tenacity-vs-hotu-leon-teamplay-season-1
11581,HLTV Team profile,2365183,https://www.hltv.org/matches/2365183/the-prodigies-vs-hotu-leon-teamplay-season-1
11581,HLTV Team profile,2365185,https://www.hltv.org/matches/2365185/question-mark-vs-hotu-leon-teamplay-season-1
9565,HLTV Team profile,2365224,https://www.hltv.org/matches/2365224/vitality-vs-evil-geniuses-blast-premier-fall-groups-2023
4608,HLTV Team profile,2365227,https://www.hltv.org/matches/2365227/natus-vincere-vs-astralis-blast-premier-fall-groups-2023
5995,HLTV Team profile,2365229,https://www.hltv.org/matches/2365229/g2-vs-liquid-blast-premier-fall-groups-2023
9565,HLTV Team profile,2365230,https://www.hltv.org/matches/2365230/vitality-vs-complexity-blast-premier-fall-groups-2023
9565,HLTV Team profile,2365233,https://www.hltv.org/matches/2365233/vitality-vs-ninjas-in-pyjamas-blast-premier-fall-groups-2023
